QA_ITEM_DSCREP_ID,QA_INSP_ITEM_ID,VEH_SER_NO,LOC,FOUND_INSP_TEAM,RESP_INSP_OPRUNT,RESP_INSP_TEAM,INSP_ITEM,CHKLST_VER_NO,INSP_DSCREP,INSP_ID,INSP_DSCREP_DESC,INSP_DSCREP_VALUE,SHIFT_CD,RPAR_ID,RPAR_TS,APPR_ID,APPR_TS,REWRK_MNS,DSCREP_DCAPA_VALUE,DCAPA_OVRD_INDC,PROD_AUD_SCORE,RTG_CLIP_INDC,INSP_COMT_ID1,INSP_COMT_ID2,INSP_COMT_ID3,TS_LOAD,TS_LAST_UPDT,INSP_COMT,REWRK_NOTES
27149777,24615163,HZ3837,017,711,NULL,NULL,5211,2,003,jupfohl   ,WRONG               ,0,1,NULL,NULL,AHAASJR   ,2016-06-02 02:50:01.513,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-26 10:06:06.690,2016-06-02 02:50:01.417,HOD TRUTS TOO LONG, HOOD OPENS WITHOUT LIFTING IT UP.,NULL
27149795,24606541,JB9001,017,107,NULL,NULL,4619,1,021,willdav   ,IMPROPERLY SEALED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:08:23.243,2016-05-26 10:08:23.243,ROUGH FINISH L/H DOOR FRAME AT A PILLAR SEAMSEAL,NULL
27149924,24615299,JB8487,017,107,NULL,NULL,4631,1,024,willdav   ,INCORRECT LENGTH    ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:21:41.337,2016-05-26 10:21:41.337,BOLTS TOO SHORT R/H FIREWALL,NULL
27149938,24615313,JB5295,017,711,NULL,NULL,9999,0,999,waltch1   ,CLEAR DISCREP       ,0,1,NULL,NULL,waltch1   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:23:19.267,2016-05-26 10:23:19.267,NULL,NULL
27149959,24615332,JA8537,017,711,NULL,NULL,4419,2,010,dwcapps   ,WRONG LOCATION      ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-26 10:26:03.430,2016-05-26 10:26:03.430,wet tank drain cable mounted in wrong location,NULL
27149969,24615342,JA8537,017,711,NULL,NULL,4930,2,012,dwcapps   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-26 10:26:53.610,2016-05-26 10:26:53.610,trans line fitting hitting lower rad. hard pipe,NULL
27149971,24615344,JB8487,017,107,NULL,NULL,4639,1,016,willdav   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:26:58.183,2016-05-26 10:26:58.183,DISTORTION AT SPOT WELDS TOP FRAME,NULL
27150078,24615440,JB8247,017,107,NULL,NULL,4361,1,066,willdav   ,PINHOLES            ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:46:28.377,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:36:14.357,2016-05-27 05:46:28.297,VOID IN PVC  R/H GUTTER FRONT,NULL
27150100,24615459,JB8247,017,107,NULL,NULL,4639,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:46:27.803,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:38:27.383,2016-05-27 05:46:27.720,DISTORTION AT SPOT WELDS TOP,NULL
27150113,24615472,JB8247,017,107,NULL,NULL,4619,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:46:27.213,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:39:33.403,2016-05-27 05:46:27.130,L/H  B PILLAR,NULL
27150116,24615475,JB8247,017,107,NULL,NULL,4737,1,002,willdav   ,INCOMPLETE          ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:46:26.620,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-26 10:40:45.670,2016-05-27 05:46:26.537,BOLTS MISSING,NULL
27152528,24617727,HW4088,017,711,NULL,NULL,4413,2,008,tpullin   ,IMPROPERLY CLAMPED  ,0,3,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:16:19.770,2016-05-27 02:16:19.770,air tank loose in bracket, r side,NULL
27152530,24617729,HW4088,017,711,NULL,NULL,5007,2,009,tpullin   ,IMPROPERLY ROUTED   ,0,3,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:17:09.807,2016-05-27 02:17:09.807,rubbing battery wiring and other hoses,NULL
27152531,24617730,HW4088,017,711,NULL,NULL,4709,2,007,tpullin   ,NOT OR WRG SECURED  ,0,3,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:18:39.977,2016-05-27 02:18:39.977,dash missing bolts and bowed below radio,NULL
27152532,24617731,HW4088,017,711,NULL,NULL,5613,2,001,tpullin   ,MISSING             ,0,3,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:19:34.523,2016-05-27 02:19:34.523,mud flap end caps missing,NULL
27152533,24617732,JB5143,017,711,NULL,NULL,4349,2,022,powells   ,DIRT                ,0,3,rrockho   ,2016-06-01 10:45:30.197,rrockho   ,2016-06-01 10:45:30.293,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:20:38.047,2016-06-01 10:45:30.197,NULL,NULL
27152536,24617732,JB5143,017,711,NULL,NULL,4349,2,066,powells   ,PINHOLES            ,0,3,rrockho   ,2016-06-01 10:45:30.880,rrockho   ,2016-06-01 10:45:30.977,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:21:01.273,2016-06-01 10:45:30.880,NULL,NULL
27152537,24617735,HW4088,017,711,NULL,NULL,5211,2,011,tpullin   ,WRG ADJUSTMENT      ,0,3,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:21:07.987,2016-05-27 02:21:07.987,out of alignment, L&R,NULL
27152538,24617736,JB5143,017,711,NULL,NULL,5205,2,003,powells   ,WRONG               ,0,3,rrockho   ,2016-06-01 10:45:29.517,rrockho   ,2016-06-01 10:45:29.610,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 02:21:44.510,2016-06-01 10:45:29.517,RHS 1/2 FENDER PINHOLES,NULL
27152594,24617791,JB5294,017,711,NULL,NULL,9999,0,999,BENTREK   ,CLEAR DISCREP       ,0,3,NULL,NULL,BENTREK   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 02:46:59.923,2016-05-27 02:46:59.923,NULL,NULL
27152650,24617844,HZ2409,017,711,NULL,NULL,5519,2,025,jupfohl   ,LEAKS               ,0,3,NULL,NULL,micmar2   ,2016-05-27 04:23:38.147,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:22:40.563,2016-05-27 04:23:38.057,WATER IN RHS HEADLIGHT TURN SIGNAL,NULL
27152655,24617848,HZ2409,017,711,NULL,NULL,5217,2,004,jupfohl   ,DAMAGED             ,0,3,NULL,NULL,micmar2   ,2016-05-27 04:23:36.340,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:24:24.537,2016-05-27 04:23:36.250,SCREW ON RHS SPLASH SHIELD STRIPPED.,NULL
27152658,24617851,HZ2409,017,711,NULL,NULL,5013,2,012,jupfohl   ,INTERFERENCE        ,0,3,NULL,NULL,micmar2   ,2016-05-27 04:23:37.547,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:26:18.987,2016-05-27 04:23:37.453,FUEL LINES HITTING LHS OF TRANS.,NULL
27152675,24617866,HH2817,017,711,NULL,NULL,5209,2,007,bdalrym   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:33:51.257,2016-05-27 03:33:51.257,grill not secured bottom lhs side,NULL
27152686,24617877,HZ2409,017,711,NULL,NULL,5209,2,012,jupfohl   ,INTERFERENCE        ,0,1,NULL,NULL,micmar2   ,2016-05-27 04:23:36.933,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:37:14.457,2016-05-27 04:23:36.840,GRILLE HITTING HOOD MOUNT BOLTS ON BOTH SIDES.,NULL
27152687,24617878,HW4088,017,711,NULL,NULL,5029,2,016,bdalrym   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:37:16.953,2016-05-27 03:37:16.953,DEF pump cover missing bolt,NULL
27152717,24617906,JB3922,017,107,NULL,NULL,4619,1,016,willdav   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 03:45:31.330,2016-05-27 03:46:43.613,GAP R/H BOC AT CORNER ROOF SEAM,NULL
27152728,24617913,JA7266,017,711,NULL,NULL,5007,2,012,mclaugc   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:46:56.967,2016-05-27 03:46:56.967,P-clamp and bolt rubbing lower radiator hose,NULL
27152730,24617915,JA7266,017,711,NULL,NULL,4817,2,010,mclaugc   ,WRONG LOCATION      ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:47:20.787,2016-05-27 03:47:20.787,Deck plate mounted in wrong location,NULL
27152736,24617915,JA7266,017,711,NULL,NULL,4817,2,012,mclaugc   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:47:45.270,2016-05-27 03:47:45.270,Stand off brackets hitting deck plate bolts,NULL
27152743,24617925,HW4098,017,711,NULL,NULL,4413,2,008,tpullin   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 03:49:12.857,2016-05-27 03:49:12.857,air tank loose, R side,NULL
27152776,24617952,JB3922,017,107,NULL,NULL,4639,1,016,willdav   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 03:54:36.483,2016-05-27 03:54:36.483,SPOT WELDS DISTORTED AT TOP,NULL
27152780,24617956,JB5034,017,711,NULL,NULL,9999,0,999,jupfohl   ,CLEAR DISCREP       ,0,1,NULL,NULL,jupfohl   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 03:54:57.057,2016-05-27 03:54:57.057,NULL,NULL
27152878,24617906,JB3922,017,107,NULL,NULL,4619,1,006,willdav   ,POOR GRINDING       ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:09:34.993,2016-05-27 04:09:34.993,GRIND WELDS L/HA PILLAR ATDOOR FRAME,NULL
27152895,24618057,JB3922,017,107,NULL,NULL,4361,1,081,willdav   ,ROUGH EDGE          ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:11:58.403,2016-05-27 04:11:58.403,BLOCK SEAMS L/R  TOP OF A PILLAR,NULL
27152896,24618058,JA5220,017,711,NULL,NULL,9999,0,999,jupfohl   ,CLEAR DISCREP       ,0,1,NULL,NULL,jupfohl   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:12:06.363,2016-05-27 04:12:06.363,NULL,NULL
27152974,24618133,HZ7827,017,711,NULL,NULL,9999,0,999,jupfohl   ,CLEAR DISCREP       ,0,1,NULL,NULL,jupfohl   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:27:33.057,2016-05-27 04:27:33.057,NULL,NULL
27153017,24618169,JC0278,017,107,NULL,NULL,4619,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:32:21.243,2016-05-27 04:32:21.243,L/H B PILLAR,NULL
27153086,24618212,JC0143,017,107,NULL,NULL,4619,1,006,willdav   ,POOR GRINDING       ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:08.937,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:43:26.453,2016-05-27 05:35:08.857,GRIND WELDS L/R A PILLAR,NULL
27153032,24618169,JC0278,017,107,NULL,NULL,4619,1,016,willdav   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:34:38.577,2016-05-27 04:34:38.577,L/R FWD RAIN GUTTER GAPPED AT FRONT,NULL
27153035,24618183,JC0278,017,107,NULL,NULL,4361,1,081,willdav   ,ROUGH EDGE          ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:35:28.573,2016-05-27 04:35:28.573,POOR FIT TOP L/R A PILLAR,NULL
27153051,24618199,JB2648,017,711,NULL,NULL,4419,2,010,mclaugc   ,WRONG LOCATION      ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:38:08.443,2016-05-27 04:38:08.443,Wet tank drain cord mounted in wrong location,NULL
27153055,24618203,JC0278,017,107,NULL,NULL,5601,1,001,willdav   ,MISSING             ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:38:41.630,2016-05-27 04:38:41.630,CAB,NULL
27153062,24618210,JC0143,017,107,NULL,NULL,5601,1,001,willdav   ,MISSING             ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:08.293,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:39:22.110,2016-05-27 05:35:08.197,CAB,NULL
27153065,24618212,JC0143,017,107,NULL,NULL,4619,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:10.137,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:39:59.157,2016-05-27 05:35:10.047,L/H A PILLAR,NULL
27153156,24618293,JC0143,017,107,NULL,NULL,4639,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:09.533,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:55:01.997,2016-05-27 05:35:09.450,TOP OF FRAME AT SPOTWELDS,NULL
27153158,24618295,HW4046,017,711,NULL,NULL,4413,2,008,TPULLIN   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:55:29.013,2016-05-27 04:55:29.013,loose in bracket R side,NULL
27153161,24618298,JC0143,017,107,NULL,NULL,4361,1,022,willdav   ,DIRT                ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:10.757,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:55:41.177,2016-05-27 05:35:10.673,TOC AT WINDSHIELD   E KOTE DAMAGE,NULL
27153162,24618299,HW4046,017,711,NULL,NULL,5007,2,012,TPULLIN   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:56:18.877,2016-05-27 04:56:18.877,coolant hoses rubbing lower R side of engine,NULL
27153166,24618298,JC0143,017,107,NULL,NULL,4361,1,076,willdav   ,DELAMINATION        ,0,1,NULL,NULL,tgofort   ,2016-05-27 05:35:11.353,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 04:56:59.333,2016-05-27 05:35:11.270,PVC VOID RH GUTTER AT FRONT,NULL
27153167,24618303,HW4046,017,711,NULL,NULL,4929,2,007,TPULLIN   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:57:05.570,2016-05-27 04:57:05.570,bolt loose @ bell housing,NULL
27153172,24618308,HW4046,017,711,NULL,NULL,5013,2,009,TPULLIN   ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:58:04.137,2016-05-27 04:58:04.137,fuel lines rubbing filter & CAC pipe,NULL
27153175,24618308,HW4046,017,711,NULL,NULL,5013,2,009,TPULLIN   ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 04:58:53.663,2016-05-27 04:58:53.663,fuel lines rubbing top left corner of trans,NULL
27153210,24618344,HZ1760,017,711,NULL,NULL,5305,2,056,jupfohl   ,LUBE LEVEL WRONG    ,0,1,NULL,NULL,jupfohl   ,2016-05-27 05:09:43.557,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 05:08:40.197,2016-05-27 05:09:43.463,COOLANT LOW.,NULL
27153213,24618347,HZ1760,017,711,NULL,NULL,4909,2,009,jupfohl   ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,jupfohl   ,2016-05-27 05:09:42.960,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 05:09:24.840,2016-05-27 05:09:42.867,ELECTRICAL BUNDLE TOO CLOSE TO EXHAUST WITHOUT HEAT SHIELD.,NULL
27153273,24618403,JB8090,017,711,NULL,NULL,9999,0,999,jupfohl   ,CLEAR DISCREP       ,0,1,NULL,NULL,jupfohl   ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 05:29:21.887,2016-05-27 05:29:21.887,NULL,NULL
27153308,24618434,JA8526,017,711,NULL,NULL,4407,2,009,mclaugc   ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 05:39:48.573,2016-05-27 05:39:48.573,Air lines rubbing cross member infront of rear axle,NULL
27153309,24618435,JA8526,017,711,NULL,NULL,5013,2,009,mclaugc   ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 05:40:17.280,2016-05-27 05:40:17.280,Fuel line rubbing back of tranmission,NULL
27153477,24618596,JB2654,017,711,NULL,NULL,4407,2,025,jupfohl   ,LEAKS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 06:13:26.657,2016-05-27 06:13:26.657,AIR LEAK AT 5TH WHEEL, RHS NEAR FRAME.,NULL
27153479,24609292,HU2700,017,107,NULL,NULL,8623,1,011,willdav   ,WRG ADJUSTMENT      ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:13:49.567,2016-05-27 06:13:49.567,L/H OUT AT BTM FRONT,NULL
27153485,24609292,HU2700,017,107,NULL,NULL,8623,1,016,willdav   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:14:27.030,2016-05-27 06:14:27.030,R/H TOO LOW IN FRAME,NULL
27153535,24609303,HU2700,017,107,NULL,NULL,4619,1,002,willdav   ,INCOMPLETE          ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:22:56.723,2016-05-27 06:22:56.723,POOR FINISH ON R/H A PILLAR PVC,NULL
27153520,24618634,HU2700,017,107,NULL,NULL,4631,1,021,willdav   ,IMPROPERLY SEALED   ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:21:07.940,2016-05-27 06:21:07.940,PVC MISSING,NULL
27153527,24618640,HU2700,017,107,NULL,NULL,4361,1,076,willdav   ,DELAMINATION        ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:21:53.607,2016-05-27 06:21:53.607,PVC VOID L/H GUTTER AT FRONT,NULL
27153615,24618720,HW4080,017,711,NULL,NULL,4413,2,016,tpullin   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 06:32:02.637,2016-05-27 06:32:02.637,air tank loose R side,NULL
27153617,24618722,JB9003,017,107,NULL,NULL,4619,1,017,willdav   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:32:09.827,2016-05-27 06:32:09.827,BOCAT ALL R/SIDE SPOTWELDS   DRAG WELDER ON CAB,NULL
27153626,24618728,HW4080,017,711,NULL,NULL,4407,2,012,tpullin   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 06:33:13.507,2016-05-27 06:33:13.507,air lines rubbing BOC crossmember,NULL
27153631,24618733,HW4080,017,711,NULL,NULL,5013,2,012,tpullin   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 06:34:00.770,2016-05-27 06:34:00.770,rubbing left corner of trans,NULL
27153636,24618738,HW4080,017,711,NULL,NULL,5217,2,012,tpullin   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 06:34:31.803,2016-05-27 06:34:31.803,rubbing A/C lines,NULL
27153651,24618753,JB9003,017,107,NULL,NULL,4639,1,017,WILLDAV   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:37:05.780,2016-05-27 06:37:05.780,top of frame,NULL
27153665,24618766,JB9003,017,107,NULL,NULL,5601,1,001,WILLDAV   ,MISSING             ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:38:26.640,2016-05-27 06:38:26.640,cab,NULL
27153684,24618782,JC0481,017,107,NULL,NULL,4619,1,016,WILLDAV   ,FIT                 ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:40:56.607,2016-05-27 06:40:56.607,r/rear boc gap at top,NULL
27153708,24618802,JC0481,017,107,NULL,NULL,5601,1,001,WILLDAV   ,MISSING             ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:43:57.870,2016-05-27 06:43:57.870,cab,NULL
27153774,24618863,JC0481,017,107,NULL,NULL,4639,1,017,WILLDAV   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:53:34.123,2016-05-27 06:53:34.123,top center,NULL
27153778,24618782,JC0481,017,107,NULL,NULL,4619,1,017,WILLDAV   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 06:54:32.397,2016-05-27 06:54:32.397,r/h b pillar,NULL
27153821,24618782,JC0481,017,107,NULL,NULL,4619,1,017,WILLDAV   ,DENTS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 07:00:32.407,2016-05-27 07:00:32.407,l/hb pillar,NULL
27153832,24618915,HZ3504,017,711,NULL,NULL,5007,2,008,jupfohl   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,jupfohl   ,2016-05-27 07:02:28.490,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:01:38.097,2016-05-27 07:02:28.400,LOWER SURGE TANK HOSE KINKED CLOSED COMPLETLY.,NULL
27153834,24618917,JA8535,017,711,NULL,NULL,4541,2,025,mclaugc   ,LEAKS               ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:01:47.517,2016-05-27 07:01:47.517,Parking break leaks in dash,NULL
27153836,24618919,JA8535,017,711,NULL,NULL,5013,2,008,mclaugc   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:02:03.483,2016-05-27 07:02:03.483,Fuel line kinked on R/S fuel tank,NULL
27153839,24618922,JA8535,017,711,NULL,NULL,4901,2,008,mclaugc   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:02:34.727,2016-05-27 07:02:34.727,P-Clamp loose on small Air intake hose,NULL
27153861,24618943,JC3308,017,107,NULL,NULL,5601,1,001,WILLDAV   ,MISSING             ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 07:05:37.003,2016-05-27 07:05:37.003,cab,NULL
27153872,24618953,JC3308,017,107,NULL,NULL,4361,1,081,WILLDAV   ,ROUGH EDGE          ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 07:07:05.457,2016-05-27 07:07:05.457,gap at top l/r a pillar,NULL
27153876,24618957,JC3308,017,107,NULL,NULL,4619,1,006,WILLDAV   ,POOR GRINDING       ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-05-27 07:08:21.593,2016-05-27 07:08:21.593,l/ha pillar welds,NULL
27153998,24619069,JB2651,017,711,NULL,NULL,4930,2,012,jupfohl   ,INTERFERENCE        ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:27:35.963,2016-05-27 07:27:35.963,TRANS COOLER HARD LINES HITTING LOWER RAD HOSE.,NULL
27154078,24619145,JB2651,017,711,NULL,NULL,4345,2,039,jupfohl   ,SHY OR LIGHT PAINT  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:41:41.027,2016-05-27 07:41:41.027,SHY PAINT ON LHS OF HOOD NEAR LATCH, DOWN.,NULL
27154138,24619204,JB2655,017,711,NULL,NULL,4413,2,007,mclaugc   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:49:20.540,2016-05-27 07:49:20.540,Primary air tank loose,NULL
27154145,24619211,JB2655,017,711,NULL,NULL,5122,2,008,mclaugc   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:49:51.053,2016-05-27 07:49:51.053,Ground cable on R/S frame loose at primary tank,NULL
27154151,24619217,JB2655,017,711,NULL,NULL,5107,2,023,mclaugc   ,NOT FUNCTIONING     ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:50:33.490,2016-05-27 07:50:33.490,Truck will not start, have to mess with wires on Bulkhead module,NULL
27154160,24619224,JB4808,017,711,NULL,NULL,4829,2,001,jupfohl   ,MISSING             ,0,1,NULL,NULL,NULL,NULL,NULL,0,N,NULL,N,NULL,NULL,NULL,2016-05-27 07:51:22.320,2016-05-27 07:51:22.320,BOLT MISSING FOR SHOCK MOUNT ON RHS REAR.,NULL
